ts_data_id,ts_id,dttime,data,version_id
43191362,27625,2021-09-01 00:00:00,5809.0146,125
43191363,27625,2021-08-01 00:00:00,5746.3413,125
43191364,27625,2021-07-01 00:00:00,6347.1157,125
43191365,27625,2021-06-01 00:00:00,7082.7793,125
43191366,27625,2021-05-01 00:00:00,7001.222,125
43191367,27625,2021-04-01 00:00:00,6671.0107,125
43191368,27625,2021-03-01 00:00:00,9280.463,125
43191369,27625,2021-02-01 00:00:00,9077.948,125
43191370,27625,2021-01-01 00:00:00,9221.226,125
43191371,27625,2020-12-01 00:00:00,7045.3677,125
43191372,27625,2020-11-01 00:00:00,6916.784,125
43191373,27625,2020-10-01 00:00:00,6585.7734,125
43191374,27625,2020-09-01 00:00:00,5570.305,125
43191375,27625,2020-08-01 00:00:00,5515.701,125
43191376,27625,2020-07-01 00:00:00,6074.121,125
43191377,27625,2020-06-01 00:00:00,6778.1436,125
43191378,27625,2020-05-01 00:00:00,6686.7075,125
43191379,27625,2020-04-01 00:00:00,6396.8535,125
43191380,27625,2020-03-01 00:00:00,8890.193,125
43191381,27625,2020-02-01 00:00:00,8777.653,125
43191382,27625,2020-01-01 00:00:00,9024.631,125
43191383,27625,2019-12-01 00:00:00,8280.65,125
43191384,27625,2019-11-01 00:00:00,8137.6353,125
43191385,27625,2019-10-01 00:00:00,7740.474,125
43191386,27625,2019-09-01 00:00:00,6527.334,125
43191387,27625,2019-08-01 00:00:00,6450.4473,125
43191388,27625,2019-07-01 00:00:00,7139.12,125
43191389,27625,2019-06-01 00:00:00,7934.7544,125
43191390,27625,2019-05-01 00:00:00,7843.3877,125
43191391,27625,2019-04-01 00:00:00,7503.4165,125
43191392,27625,2019-03-01 00:00:00,10417.609,125
43191393,27625,2019-02-01 00:00:00,10190.311,125
43191394,27625,2019-01-01 00:00:00,10371.846,125
43191395,27625,2018-12-01 00:00:00,7939.9155,125
43191396,27625,2018-11-01 00:00:00,7779.439,125
43191397,27625,2018-10-01 00:00:00,7392.3384,125
43191398,27625,2018-09-01 00:00:00,6271.2876,125
43191399,27625,2018-08-01 00:00:00,6178.862,125
43191400,27625,2018-07-01 00:00:00,6845.371,125
43191401,27625,2018-06-01 00:00:00,7608.283,125
43191402,27625,2018-05-01 00:00:00,7528.196,125
43191403,27625,2018-04-01 00:00:00,7173.1294,125
43191404,27625,2018-03-01 00:00:00,9978.993,125
43191405,27625,2018-02-01 00:00:00,9751.493,125
43191406,27625,2018-01-01 00:00:00,9895.466,125
43191407,27625,2022-04-01 00:00:00,7187.476,125
43191408,27625,2022-03-01 00:00:00,9969.004,125
43191409,27625,2022-02-01 00:00:00,9761.234,125
43191410,27625,2022-01-01 00:00:00,9915.296,125
43191411,27625,2021-12-01 00:00:00,7376.752,125
43191412,27626,2021-11-01 00:00:00,1116.6692,125
43191413,27626,2021-10-01 00:00:00,1114.438,125
43191414,27626,2021-09-01 00:00:00,1114.438,125
43191415,27626,2021-08-01 00:00:00,1115.5536,125
43191416,27626,2021-07-01 00:00:00,1114.438,125
43191417,27626,2021-06-01 00:00:00,1116.6692,125
43191418,27626,2021-05-01 00:00:00,1116.6692,125
43191419,27626,2021-04-01 00:00:00,1113.3225,125
43191420,27626,2021-03-01 00:00:00,1116.6692,125
43191421,27626,2021-02-01 00:00:00,1113.3225,125
43191422,27626,2021-01-01 00:00:00,1113.3225,125
43191423,27626,2020-12-01 00:00:00,1066.5052,125
43191424,27626,2020-11-01 00:00:00,1068.6404,125
43191425,27626,2020-10-01 00:00:00,1068.6404,125
43191426,27626,2020-09-01 00:00:00,1066.5052,125
43191427,27626,2020-08-01 00:00:00,1067.5728,125
43191428,27626,2020-07-01 00:00:00,1065.4376,125
43191429,27626,2020-06-01 00:00:00,1066.5052,125
43191430,27626,2020-05-01 00:00:00,1065.4376,125
43191431,27626,2020-04-01 00:00:00,1065.4376,125
43191432,27626,2020-03-01 00:00:00,1068.6404,125
43191433,27626,2020-02-01 00:00:00,1065.4376,125
43191434,27626,2020-01-01 00:00:00,1067.5728,125
43191435,27626,2019-12-01 00:00:00,1252.2449,125
43191436,27626,2019-11-01 00:00:00,1250.9915,125
43191437,27626,2019-10-01 00:00:00,1254.752,125
43191438,27626,2019-09-01 00:00:00,1254.752,125
43191439,27626,2019-08-01 00:00:00,1252.2449,125
43191440,27626,2019-07-01 00:00:00,1252.2449,125
43191441,27626,2019-06-01 00:00:00,1250.9915,125
43191442,27626,2019-05-01 00:00:00,1250.9915,125
43191443,27626,2019-04-01 00:00:00,1252.2449,125
43191444,27626,2019-03-01 00:00:00,1256.0054,125
43191445,27626,2019-02-01 00:00:00,1253.4984,125
43191446,27626,2019-01-01 00:00:00,1254.752,125
43191447,27626,2018-12-01 00:00:00,1197.121,125
43191448,27626,2018-11-01 00:00:00,1197.121,125
43191449,27626,2018-10-01 00:00:00,1197.121,125
43191450,27626,2018-09-01 00:00:00,1198.3204,125
43191451,27626,2018-08-01 00:00:00,1198.3204,125
43191452,27626,2018-07-01 00:00:00,1201.9191,125
43191453,27626,2018-06-01 00:00:00,1197.121,125
43191454,27626,2018-05-01 00:00:00,1200.7195,125
43191455,27626,2018-04-01 00:00:00,1201.9191,125
43191456,27626,2018-03-01 00:00:00,1199.52,125
43191457,27626,2018-02-01 00:00:00,1200.7195,125
43191458,27626,2018-01-01 00:00:00,1200.7195,125
43191459,27626,2022-04-01 00:00:00,1200.7195,125
43191460,27626,2022-03-01 00:00:00,1198.3204,125
43191461,27626,2022-02-01 00:00:00,1197.121,125
43191462,27626,2022-01-01 00:00:00,1201.9191,125
43191463,27626,2021-12-01 00:00:00,1113.3225,125
43191464,27627,2021-11-01 00:00:00,139.16531,125
43191465,27627,2021-10-01 00:00:00,139.30475,125
43191466,27627,2021-09-01 00:00:00,139.58365,125
43191467,27627,2021-08-01 00:00:00,139.58365,125
43191468,27627,2021-07-01 00:00:00,139.30475,125
43191469,27627,2021-06-01 00:00:00,139.72308,125
43191470,27627,2021-05-01 00:00:00,139.58365,125
43191471,27627,2021-04-01 00:00:00,139.58365,125
43191472,27627,2021-03-01 00:00:00,139.58365,125
43191473,27627,2021-02-01 00:00:00,139.16531,125
43191474,27627,2021-01-01 00:00:00,139.4442,125
43191475,27627,2020-12-01 00:00:00,133.31316,125
43191476,27627,2020-11-01 00:00:00,133.71349,125
43191477,27627,2020-10-01 00:00:00,133.1797,125
43191478,27627,2020-09-01 00:00:00,133.58005,125
43191479,27627,2020-08-01 00:00:00,133.4466,125
43191480,27627,2020-07-01 00:00:00,133.31316,125
43191481,27627,2020-06-01 00:00:00,133.4466,125
43191482,27627,2020-05-01 00:00:00,133.1797,125
43191483,27627,2020-04-01 00:00:00,133.31316,125
43191484,27627,2020-03-01 00:00:00,133.31316,125
43191485,27627,2020-02-01 00:00:00,133.58005,125
43191486,27627,2020-01-01 00:00:00,133.58005,125
43191487,27627,2019-12-01 00:00:00,156.6873,125
43191488,27627,2019-11-01 00:00:00,156.53061,125
43191489,27627,2019-10-01 00:00:00,156.844,125
43191490,27627,2019-09-01 00:00:00,156.37393,125
43191491,27627,2019-08-01 00:00:00,156.53061,125
43191492,27627,2019-07-01 00:00:00,156.844,125
43191493,27627,2019-06-01 00:00:00,156.53061,125
43191494,27627,2019-05-01 00:00:00,156.53061,125
43184897,27500,2020-07-01 00:00:00,23834.227,125
43184898,27500,2020-06-01 00:00:00,26543.598,125
43184899,27500,2020-05-01 00:00:00,26211.688,125
43184900,27500,2020-04-01 00:00:00,25075.545,125
43184901,27500,2020-03-01 00:00:00,34953.973,125
43184902,27500,2020-02-01 00:00:00,34054.832,125
43184903,27500,2020-01-01 00:00:00,34696.13,125
43184904,27500,2019-12-01 00:00:00,32557.404,125
43184905,27500,2019-11-01 00:00:00,31835.64,125
43184906,27500,2019-10-01 00:00:00,30372.824,125
43184907,27500,2019-09-01 00:00:00,25638.25,125
43184908,27500,2019-08-01 00:00:00,25412.336,125
43184909,27500,2019-07-01 00:00:00,28013.172,125
43184910,27500,2019-06-01 00:00:00,31197.555,125
43184911,27500,2019-05-01 00:00:00,30807.484,125
43184912,27501,2019-04-01 00:00:00,5079.306,125
43184913,27501,2019-03-01 00:00:00,5079.306,125
43184914,27501,2019-02-01 00:00:00,5074.2373,125
43184915,27501,2019-01-01 00:00:00,5059.03,125
43184916,27501,2018-12-01 00:00:00,4855.7295,125
43184917,27501,2018-11-01 00:00:00,4841.177,125
43184918,27501,2018-10-01 00:00:00,4850.8784,125
43184919,27501,2018-09-01 00:00:00,4860.58,125
43184920,27501,2018-08-01 00:00:00,4846.028,125
43184921,27501,2018-07-01 00:00:00,4850.8784,125
43184922,27501,2018-06-01 00:00:00,4841.177,125
43184923,27501,2018-05-01 00:00:00,4850.8784,125
43184924,27501,2018-04-01 00:00:00,4846.028,125
43184925,27501,2018-03-01 00:00:00,4860.58,125
43184926,27501,2018-02-01 00:00:00,4850.8784,125
43184927,27501,2018-01-01 00:00:00,4846.028,125
43184928,27501,2022-04-01 00:00:00,4850.8784,125
43184929,27501,2022-03-01 00:00:00,4846.028,125
43184930,27501,2022-02-01 00:00:00,4846.028,125
43185428,27510,2020-03-01 00:00:00,42610.45,125
43185429,27510,2020-02-01 00:00:00,41597.47,125
43185430,27510,2020-01-01 00:00:00,42465.65,125
43185431,27510,2019-12-01 00:00:00,39688.926,125
43185432,27511,2019-11-01 00:00:00,6073.5474,125
43185433,27511,2019-10-01 00:00:00,6067.468,125
43185434,27511,2019-09-01 00:00:00,6085.7065,125
43185435,27511,2019-08-01 00:00:00,6091.7866,125
43185436,27511,2019-07-01 00:00:00,6073.5474,125
43185437,27511,2019-06-01 00:00:00,6079.627,125
43185438,27511,2019-05-01 00:00:00,6079.627,125
43185439,27511,2019-04-01 00:00:00,6073.5474,125
43185440,27511,2019-03-01 00:00:00,6085.7065,125
43185441,27511,2019-02-01 00:00:00,6067.468,125
43185442,27511,2019-01-01 00:00:00,6085.7065,125
43185443,27511,2018-12-01 00:00:00,5817.825,125
43185444,27511,2018-11-01 00:00:00,5806.1895,125
43185445,27511,2018-10-01 00:00:00,5823.643,125
43185446,27511,2018-09-01 00:00:00,5829.4604,125
43185447,27511,2018-08-01 00:00:00,5806.1895,125
43185448,27511,2018-07-01 00:00:00,5829.4604,125
43185449,27511,2018-06-01 00:00:00,5817.825,125
43185450,27511,2018-05-01 00:00:00,5806.1895,125
43185451,27511,2018-04-01 00:00:00,5817.825,125
43185452,27511,2018-03-01 00:00:00,5829.4604,125
43185453,27511,2018-02-01 00:00:00,5823.643,125
43185454,27511,2018-01-01 00:00:00,5823.643,125
43185455,27511,2022-04-01 00:00:00,5817.825,125
43185456,27511,2022-03-01 00:00:00,5829.4604,125
43185457,27511,2022-02-01 00:00:00,5829.4604,125
43185458,27511,2022-01-01 00:00:00,5812.0073,125
43185459,27511,2021-12-01 00:00:00,5410.577,125
43185460,27511,2021-11-01 00:00:00,5405.1665,125
43185461,27511,2021-10-01 00:00:00,5410.577,125
43185462,27511,2021-09-01 00:00:00,5399.756,125
43185463,27511,2021-08-01 00:00:00,5399.756,125
43185464,27511,2021-07-01 00:00:00,5415.988,125
43185465,27511,2021-06-01 00:00:00,5410.577,125
43185466,27511,2021-05-01 00:00:00,5410.577,125
43185467,27511,2021-04-01 00:00:00,5421.3984,125
43185468,27511,2021-03-01 00:00:00,5399.756,125
43185469,27511,2021-02-01 00:00:00,5415.988,125
43185470,27511,2021-01-01 00:00:00,5405.1665,125
43185471,27511,2020-12-01 00:00:00,5177.8643,125
43185472,27511,2020-11-01 00:00:00,5177.8643,125
43185473,27511,2020-10-01 00:00:00,5172.6865,125
43185474,27511,2020-09-01 00:00:00,5172.6865,125
43185475,27511,2020-08-01 00:00:00,5172.6865,125
43185476,27511,2020-07-01 00:00:00,5172.6865,125
43185477,27511,2020-06-01 00:00:00,5177.8643,125
43185478,27511,2020-05-01 00:00:00,5188.22,125
43185479,27511,2020-04-01 00:00:00,5177.8643,125
43185480,27511,2020-03-01 00:00:00,5172.6865,125
43185481,27511,2020-02-01 00:00:00,5183.042,125
43185482,27511,2020-01-01 00:00:00,5172.6865,125
43185483,27511,2019-12-01 00:00:00,6085.7065,125
43185484,27512,2019-11-01 00:00:00,721.2554,125
43185485,27512,2019-10-01 00:00:00,723.42346,125
43185486,27512,2019-09-01 00:00:00,722.70074,125
43185487,27512,2019-08-01 00:00:00,723.42346,125
43185488,27512,2019-07-01 00:00:00,722.70074,125
43185489,27512,2019-06-01 00:00:00,721.2554,125
43185490,27512,2019-05-01 00:00:00,721.2554,125
43185491,27512,2019-04-01 00:00:00,723.42346,125
43185492,27512,2019-03-01 00:00:00,721.9781,125
43185493,27512,2019-02-01 00:00:00,721.2554,125
43185494,27512,2019-01-01 00:00:00,723.42346,125
43185495,27512,2018-12-01 00:00:00,690.8881,125
43185496,27512,2018-11-01 00:00:00,691.5797,125
43185497,27512,2018-10-01 00:00:00,690.19653,125
43185498,27512,2018-09-01 00:00:00,691.5797,125
43185499,27512,2018-08-01 00:00:00,690.19653,125
43185500,27512,2018-07-01 00:00:00,690.8881,125
43185501,27512,2018-06-01 00:00:00,692.9628,125
43185502,27512,2018-05-01 00:00:00,691.5797,125
43185503,27512,2018-04-01 00:00:00,690.8881,125
43185504,27512,2018-03-01 00:00:00,691.5797,125
43185505,27512,2018-02-01 00:00:00,692.27124,125
43185506,27512,2018-01-01 00:00:00,692.27124,125
43185507,27512,2022-04-01 00:00:00,692.9628,125
43185508,27512,2022-03-01 00:00:00,690.8881,125
43185509,27512,2022-02-01 00:00:00,690.19653,125
43185510,27512,2022-01-01 00:00:00,691.5797,125
43185511,27512,2021-12-01 00:00:00,642.52594,125
43185512,27512,2021-11-01 00:00:00,642.52594,125
43185513,27512,2021-10-01 00:00:00,643.1691,125
43185514,27512,2021-09-01 00:00:00,642.52594,125
43185515,27512,2021-08-01 00:00:00,643.81226,125
43185516,27512,2021-07-01 00:00:00,644.45544,125
43185517,27512,2021-06-01 00:00:00,643.81226,125
43185518,27512,2021-05-01 00:00:00,643.81226,125
43185519,27512,2021-04-01 00:00:00,643.1691,125
43185520,27512,2021-03-01 00:00:00,643.1691,125
43185521,27512,2021-02-01 00:00:00,643.1691,125
43185522,27512,2021-01-01 00:00:00,641.88275,125
43185523,27512,2020-12-01 00:00:00,616.73694,125
43185524,27512,2020-11-01 00:00:00,614.2749,125
43185525,27512,2020-10-01 00:00:00,614.2749,125
43185526,27512,2020-09-01 00:00:00,615.5059,125
43185527,27512,2020-08-01 00:00:00,615.5059,125
43185528,27512,2020-07-01 00:00:00,616.73694,125
43185529,27512,2020-06-01 00:00:00,616.1214,125
43185530,27512,2020-05-01 00:00:00,616.1214,125
43185531,27512,2020-04-01 00:00:00,616.73694,125
43185532,27512,2020-03-01 00:00:00,614.89044,125
43185533,27512,2020-02-01 00:00:00,616.1214,125
43185534,27512,2020-01-01 00:00:00,616.73694,125
43185535,27512,2019-12-01 00:00:00,721.2554,125
43185536,27513,2020-04-01 00:00:00,9474.415,125
43185537,27513,2020-03-01 00:00:00,13879.134,125
43185538,27513,2020-02-01 00:00:00,13081.221,125
43185539,27513,2020-01-01 00:00:00,13401.063,125
43185540,27513,2019-12-01 00:00:00,12521.235,125
43185541,27513,2019-11-01 00:00:00,12405.233,125
43185542,27513,2019-10-01 00:00:00,12392.172,125
43185543,27513,2019-09-01 00:00:00,11629.05,125
43185544,27513,2019-08-01 00:00:00,12087.944,125
43185545,27513,2019-07-01 00:00:00,11690.2705,125
43185546,27513,2019-06-01 00:00:00,12067.441,125
43185547,27513,2019-05-01 00:00:00,11490.653,125
43185548,27513,2019-04-01 00:00:00,11080.044,125
43185549,27513,2019-03-01 00:00:00,16312.582,125
43185550,27513,2019-02-01 00:00:00,15359.41,125
43185551,27513,2019-01-01 00:00:00,15703.486,125
43185552,27513,2018-12-01 00:00:00,12815.973,125
43185553,27513,2018-11-01 00:00:00,12996.009,125
43185554,27513,2018-10-01 00:00:00,11870.42,125
43185555,27513,2018-09-01 00:00:00,11161.695,125
43185556,27513,2018-08-01 00:00:00,11578.967,125
43185557,27513,2018-07-01 00:00:00,11198.071,125
43185558,27513,2018-06-01 00:00:00,11513.217,125
43185559,27513,2018-05-01 00:00:00,10995.84,125
43185560,27513,2018-04-01 00:00:00,10624.161,125
43185561,27513,2018-03-01 00:00:00,15578.9375,125
43185562,27513,2018-02-01 00:00:00,14712.728,125
43185563,27513,2018-01-01 00:00:00,15057.374,125
43185564,27513,2022-04-01 00:00:00,10602.913,125
43185565,27513,2022-03-01 00:00:00,15610.127,125
43185566,27513,2022-02-01 00:00:00,14727.455,125
43185567,27513,2022-01-01 00:00:00,15042.317,125
43185568,27513,2021-12-01 00:00:00,11143.301,125
43185569,27513,2021-11-01 00:00:00,11062.144,125
43185645,27515,2019-11-01 00:00:00,15541.52,125
43185646,27515,2019-10-01 00:00:00,14857.102,125
43185647,27515,2019-09-01 00:00:00,12566.242,125
43185648,27515,2019-08-01 00:00:00,12381.042,125
43185649,27515,2019-07-01 00:00:00,13702.873,125
43185650,27515,2019-06-01 00:00:00,15275.77,125
43185651,27515,2019-05-01 00:00:00,15054.663,125
43185652,27515,2019-04-01 00:00:00,14358.957,125
43185653,27515,2019-03-01 00:00:00,20035.676,125
43185654,27515,2019-02-01 00:00:00,19559.307,125
43185655,27515,2019-01-01 00:00:00,19828.275,125
43185656,27515,2018-12-01 00:00:00,15923.995,125
43185657,27515,2018-11-01 00:00:00,15299.652,125
43185658,27515,2018-10-01 00:00:00,14231.524,125
43185659,27515,2018-09-01 00:00:00,12001.11,125
43185660,27515,2018-08-01 00:00:00,11847.887,125
43185661,27515,2018-07-01 00:00:00,13099.685,125
43185662,27515,2018-06-01 00:00:00,14617.962,125
43185663,27515,2018-05-01 00:00:00,14435.218,125
43185664,27515,2018-04-01 00:00:00,13754.383,125
43185665,27515,2018-03-01 00:00:00,19153.742,125
43185666,27515,2018-02-01 00:00:00,18698.361,125
43185667,27515,2018-01-01 00:00:00,19012.451,125
43185668,27515,2022-04-01 00:00:00,13754.383,125
43185669,27515,2022-03-01 00:00:00,19153.742,125
43185670,27515,2022-02-01 00:00:00,18698.361,125
43185671,27515,2022-01-01 00:00:00,19012.451,125
43185672,27515,2021-12-01 00:00:00,14130.695,125
43185673,27515,2021-11-01 00:00:00,13872.785,125
43185674,27515,2021-10-01 00:00:00,13235.318,125
43185675,27515,2021-09-01 00:00:00,11183.3545,125
43185676,27515,2021-08-01 00:00:00,11051.623,125
43185677,27515,2021-07-01 00:00:00,12207.096,125
43185678,27515,2021-06-01 00:00:00,13540.434,125
43185679,27515,2021-05-01 00:00:00,13411.342,125
43185680,27515,2021-04-01 00:00:00,12778.784,125
43185681,27515,2021-03-01 00:00:00,17812.98,125
43185682,27515,2021-02-01 00:00:00,17406.848,125
43185683,27515,2021-01-01 00:00:00,17681.58,125
43185684,27515,2020-12-01 00:00:00,13509.4,125
43185685,27515,2020-11-01 00:00:00,13262.844,125
43185686,27515,2020-10-01 00:00:00,12615.494,125
43185687,27515,2020-09-01 00:00:00,10670.307,125
43185688,27515,2020-08-01 00:00:00,10534.064,125
43185689,27515,2020-07-01 00:00:00,11658.719,125
43185690,27515,2020-06-01 00:00:00,12984.018,125
43185691,27515,2020-05-01 00:00:00,12847.344,125
43185692,27516,2020-03-01 00:00:00,2045.0099,125
43185693,27516,2020-02-01 00:00:00,2047.057,125
43185694,27516,2020-01-01 00:00:00,2047.057,125
43185695,27516,2019-12-01 00:00:00,2403.567,125
43185696,27516,2019-11-01 00:00:00,2403.567,125
43185697,27516,2019-10-01 00:00:00,2398.7598,125
43185698,27516,2019-09-01 00:00:00,2398.7598,125
43185699,27516,2019-08-01 00:00:00,2401.1633,125
43185700,27516,2019-07-01 00:00:00,2401.1633,125
43185701,27516,2019-06-01 00:00:00,2408.374,125
43185702,27516,2019-05-01 00:00:00,2398.7598,125
43185703,27516,2019-04-01 00:00:00,2398.7598,125
43185704,27516,2019-03-01 00:00:00,2401.1633,125
43185705,27516,2019-02-01 00:00:00,2398.7598,125
43185706,27516,2019-01-01 00:00:00,2403.567,125
43185707,27516,2018-12-01 00:00:00,2304.664,125
43185708,27516,2018-11-01 00:00:00,2304.664,125
43185709,27516,2018-10-01 00:00:00,2295.4639,125
43185710,27516,2018-09-01 00:00:00,2300.064,125
43185711,27516,2018-08-01 00:00:00,2300.064,125
43185712,27516,2018-07-01 00:00:00,2295.4639,125
43185713,27516,2018-06-01 00:00:00,2295.4639,125
43185714,27516,2018-05-01 00:00:00,2302.364,125
43185715,27516,2018-04-01 00:00:00,2304.664,125
43185716,27516,2018-03-01 00:00:00,2302.364,125
43185717,27516,2018-02-01 00:00:00,2300.064,125
43185718,27516,2018-01-01 00:00:00,2295.4639,125
43185719,27516,2022-04-01 00:00:00,2295.4639,125
43185795,27517,2020-04-01 00:00:00,259.0371,125
43185796,27518,2020-09-01 00:00:00,6818.0737,125
43185797,27518,2020-08-01 00:00:00,7094.2236,125
43185798,27518,2020-07-01 00:00:00,6881.459,125
43185799,27518,2020-06-01 00:00:00,7053.9185,125
43185800,27518,2020-05-01 00:00:00,6730.1953,125
43185801,27518,2020-04-01 00:00:00,6509.2188,125
43185802,27518,2020-03-01 00:00:00,9573.597,125
43185803,27518,2020-02-01 00:00:00,9023.228,125
43185804,27518,2020-01-01 00:00:00,9253.066,125
43185805,27518,2019-12-01 00:00:00,8593.868,125
43185806,27518,2019-11-01 00:00:00,8565.473,125
43185807,27518,2019-10-01 00:00:00,8547.932,125
43185808,27518,2019-09-01 00:00:00,8013.5127,125
43185809,27518,2019-08-01 00:00:00,8329.734,125
43185810,27518,2019-07-01 00:00:00,8063.7715,125
43185811,27518,2019-06-01 00:00:00,8299.008,125
43185812,27518,2019-05-01 00:00:00,7926.0625,125
43185813,27518,2019-04-01 00:00:00,7650.497,125
43185814,27518,2019-03-01 00:00:00,11229.679,125
43185815,27518,2019-02-01 00:00:00,10615.899,125
43185816,27518,2019-01-01 00:00:00,10853.713,125
43185817,27518,2018-12-01 00:00:00,9467.324,125
43185818,27518,2018-11-01 00:00:00,9039.61,125
43185819,27518,2018-10-01 00:00:00,8196.216,125
43185820,27518,2018-09-01 00:00:00,7691.4614,125
43185821,27518,2018-08-01 00:00:00,7971.0376,125
43185822,27518,2018-07-01 00:00:00,7716.528,125
43185823,27518,2018-06-01 00:00:00,7925.7515,125
43185824,27518,2018-05-01 00:00:00,7569.594,125
43185825,27518,2018-04-01 00:00:00,7328.371,125
43185826,27518,2018-03-01 00:00:00,10756.851,125
43185827,27518,2018-02-01 00:00:00,10138.458,125
43185828,27518,2018-01-01 00:00:00,10365.576,125
43185829,27518,2022-04-01 00:00:00,7321.05,125
43185830,27518,2022-03-01 00:00:00,10724.612,125
43185831,27518,2022-02-01 00:00:00,10168.904,125
43185832,27518,2022-01-01 00:00:00,10355.2,125
43185833,27518,2021-12-01 00:00:00,7671.122,125
43185834,27518,2021-11-01 00:00:00,7600.038,125
43185835,27518,2021-10-01 00:00:00,7607.2505,125
43185836,27518,2021-09-01 00:00:00,7138.7817,125
43185837,27518,2021-08-01 00:00:00,7398.2534,125
43185838,27518,2021-07-01 00:00:00,7176.3706,125
43185839,27518,2021-06-01 00:00:00,7370.9487,125
43185840,27518,2021-05-01 00:00:00,7039.7227,125
43185841,27518,2021-04-01 00:00:00,6815.3853,125
43185842,27518,2021-03-01 00:00:00,10003.871,125
43185843,27518,2021-02-01 00:00:00,9428.766,125
43185844,27518,2021-01-01 00:00:00,9630.336,125
43185845,27518,2020-12-01 00:00:00,7341.1816,125
43185846,27518,2020-11-01 00:00:00,7287.716,125
43185847,27518,2020-10-01 00:00:00,7272.7695,125
43185848,27519,2020-08-01 00:00:00,1100.9344,125
43185849,27519,2020-07-01 00:00:00,1102.0354,125
43185850,27519,2020-06-01 00:00:00,1100.9344,125
43185851,27519,2020-05-01 00:00:00,1100.9344,125
43185852,27519,2020-04-01 00:00:00,1103.1364,125
43185853,27519,2020-03-01 00:00:00,1102.0354,125
43185854,27519,2020-02-01 00:00:00,1103.1364,125
43185855,27519,2020-01-01 00:00:00,1102.0354,125
43185856,27519,2019-12-01 00:00:00,1291.3776,125
43185857,27519,2019-11-01 00:00:00,1293.9629,125
43185858,27519,2019-10-01 00:00:00,1290.0848,125
43185859,27519,2019-09-01 00:00:00,1292.6702,125
43185860,27519,2019-08-01 00:00:00,1290.0848,125
43185861,27519,2019-07-01 00:00:00,1293.9629,125
43185862,27519,2019-06-01 00:00:00,1290.0848,125
43185863,27519,2019-05-01 00:00:00,1295.2556,125
43185936,27520,2021-12-01 00:00:00,10443.092,125
43185937,27520,2021-11-01 00:00:00,10221.761,125
43185938,27520,2021-10-01 00:00:00,9742.328,125
43185939,27520,2021-09-01 00:00:00,8248.404,125
43185940,27520,2021-08-01 00:00:00,8134.9424,125
43185941,27520,2021-07-01 00:00:00,8994.445,125
43185942,27520,2021-06-01 00:00:00,10036.948,125
43185943,27520,2021-05-01 00:00:00,9891.641,125
43185944,27520,2021-04-01 00:00:00,9434.527,125
43185945,27520,2021-03-01 00:00:00,13164.434,125
43185946,27520,2021-02-01 00:00:00,12864.286,125
43185947,27520,2021-01-01 00:00:00,13067.323,125
43185948,27520,2020-12-01 00:00:00,9973.939,125
43185949,27520,2020-11-01 00:00:00,9782.115,125
43185950,27520,2020-10-01 00:00:00,9341.987,125
43185951,27520,2020-09-01 00:00:00,7885.74,125
43185952,27521,2020-08-01 00:00:00,1450.0281,125
43185953,27521,2020-07-01 00:00:00,1454.3868,125
43185954,27521,2020-06-01 00:00:00,1450.0281,125
43185955,27521,2020-05-01 00:00:00,1455.8397,125
43185956,27521,2020-04-01 00:00:00,1454.3868,125
43185957,27521,2020-03-01 00:00:00,1454.3868,125
43185958,27521,2020-02-01 00:00:00,1452.934,125
43185959,27521,2020-01-01 00:00:00,1455.8397,125
43185960,27521,2019-12-01 00:00:00,1705.9729,125
43185961,27521,2019-11-01 00:00:00,1705.9729,125
43185962,27521,2019-10-01 00:00:00,1709.3849,125
43185963,27521,2019-09-01 00:00:00,1709.3849,125
43185964,27521,2019-08-01 00:00:00,1702.561,125
43185965,27521,2019-07-01 00:00:00,1707.679,125
43185966,27521,2019-06-01 00:00:00,1704.267,125
43185967,27521,2019-05-01 00:00:00,1707.679,125
43185968,27521,2019-04-01 00:00:00,1705.9729,125
43185969,27521,2019-03-01 00:00:00,1704.267,125
43185970,27521,2019-02-01 00:00:00,1704.267,125
43185971,27521,2019-01-01 00:00:00,1702.561,125
43185972,27521,2018-12-01 00:00:00,1630.8774,125
43185973,27521,2018-11-01 00:00:00,1632.51,125
43185974,27521,2018-10-01 00:00:00,1634.1425,125
43185975,27521,2018-09-01 00:00:00,1634.1425,125
43185976,27521,2018-08-01 00:00:00,1629.245,125
43185977,27521,2018-07-01 00:00:00,1629.245,125
43185978,27521,2018-06-01 00:00:00,1632.51,125
43185979,27521,2018-05-01 00:00:00,1634.1425,125
43185980,27521,2018-04-01 00:00:00,1632.51,125
43185981,27521,2018-03-01 00:00:00,1635.775,125
43185982,27521,2018-02-01 00:00:00,1632.51,125
43185983,27521,2018-01-01 00:00:00,1634.1425,125
43185984,27521,2022-04-01 00:00:00,1629.245,125
43185985,27521,2022-03-01 00:00:00,1632.51,125
43185986,27521,2022-02-01 00:00:00,1629.245,125
43185987,27521,2022-01-01 00:00:00,1635.775,125
43185988,27521,2021-12-01 00:00:00,1519.7526,125
43185989,27521,2021-11-01 00:00:00,1518.2343,125
43185990,27521,2021-10-01 00:00:00,1521.2708,125
43185991,27521,2021-09-01 00:00:00,1518.2343,125
43185992,27521,2021-08-01 00:00:00,1516.7161,125
43185993,27521,2021-07-01 00:00:00,1515.1979,125
